"HeroProductID","NeueArtikelnummer","UrspruenglicheArtikelnummer","Bezeichnung","Beschreibung","Preis","Lieferant","Typ","DeaktiviertAm"
"Ge7LRbkXgAA","ALT-GWS.LV23-12.05.1-Ge7L","GWS.LV23-12.05.1","[ALT 5968.6276 EUR] GWS.LV23-12.05.1","Unternehmerische Ausführung von gesamtheitlichen Leistungen gem. nachstehender Beschreibung
für Badgrößen bis 3,5 m² Grundfläche.

- 1 Psch Rückbau vorhandener Sanitärobjekte 
Leistungsbeschreibung wie Titel 1

-27 m² Rückbau vorhandener ( ggf. auch mehrlagiger ) Wand-, und Bodenfliesen
Leistungsbeschreibung wie Titel 1

- Überprüfung vorhandener Leitungsführungen
Leistungsbeschreibung wie Titel 1

- Nicht mehr benötigte Be- und Entässerungsleitungen freilegen, rückbauen 
Leistungsbeschreibung wie Titel 1

- Teile von Steigesträngen freilegen, rückbauen,
Leistungsbeschreibung wie Titel 1

- Wasseranschluss an Steigestrang herstellen
Leistungsbeschreibung wie Titel 1

- Verlegung von Kalt und Warmwasserleitungen
Leistungsbeschreibung wie Titel 1

- Verlegung Abwasserleitungen
Leistungsbeschreibung wie Titel 1

-6 m² Errichtung von Vorsatzschalen
Leistungsbeschreibung wie Titel 1

- 1 Stk Erstellung div. TB-  horiz. u. vertikaler Abkastungen 
Leistungsbeschreibung wie Titel 1

- bis 9 m² Reinigen des Untergrunds von grober Verschmutzung.

- bis 15 m² Bodenabdichtung  sowie Wandabdichtung
Leistungsbeschreibung wie Titel 1

-ca.14 m Schnittschutzband
Leistungsbeschreibung wie Titel 1

- 19m² Wandfliesen und Bodenbefliesung
Leistungsbeschreibung wie Titel 1

-7,5 m Abschlussprofil horizontal/ vertikal
Leistungsbeschreibung wie Titel 1

- 6 m² Putzausbrüche/ Fehlstellen/ Schlitze mittels Kalk-Zement-als Unter- und Oberputz 
Leistungsbeschreibung wie Titel 1

-33 m² Tiefengrund, Speer/ Isolier- ggf. Haftgrund
an Wand und Deckenflächen auftragen.

-33m² Wand,- und Deckenspachtel 
Leistungsbeschreibung wie Titel 1

- 33 m² Tiefengrund 
Leistungsbeschreibung wie Titel 1

-33 m² Zwischenanstrich  und  Schlussanstrich
Leistungsbeschreibung wie Titel 1

-45 m Versiegelung
Leistungsbeschreibung wie Titel 1

- Sanitärobjekten, liefern und montieren
Leistungsbeschreibung wie Titel 1

Elektroneuinstallation
Leistungsbeschreibung wie Titel 1


Produktvorgaben siehe
""Liste zu verbauender Fabrikate/ Produkte""","5968,6276","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScKfZIsAA","ALT-GWS.LV23-12.06.1-GGSc","GWS.LV23-12.06.1","[ALT 2000 EUR] GWS.LV23-12.06.1","Unternehmerische Ausführung von gesamtheitlichen Leistungen gem. nachstehender Beschreibung
für Gäste WC,
Standard Größe

- 1 Psch Rückbau vorhandener Sanitärobjekte wie z.B: WC, WT, Halter Griffe o-ä. inkl Entsorgung

- 12m² Rückbau vorhandener ( ggf. auch mehrlagiger ) Wand-, und Bodenfliesen in Unterschiedlichen Abmessungen und Stärken im Dickbett/ Dünnbett inkl.
Rückbau von Sockelfliesen bis auf den tragfähigen Untergrund sowie Abtransport des Bauschutts.
Entsorgung nach AVV Schlüssel
Transportwege des Schutts bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.

- 1 Stk Erstellung div. TB-  horiz. u. vertikaler Abkastungen im Bereich von Anschluss- bzw. Abfluss- leitungen oder Steigleitungen. mittels Metallständerwerksprofilen, GKBI oder ementgebundenPlatten, doppellagig 2x12,5 mm,
einschl Einarbeitung von Kanteneckschutz

- bis 3 m² Reinigen des Untergrunds von grober Verschmutzung

- bis 3 m² Bodenabdichtung W2-I,nach DIN 18543, innen sowie Wandabdichtung W1-I, nach DIN 18534, innen
inkl. aller Rand-, Anschluss,- Bewegungsfugen,  Außenecken u. Innenecken sowie Abdichten von   Rohrdurchführungen aller Dimensionen in Boden und Wand sowie mögliche Bodenabläufe.

-ca.7 m Schnittschutzband für Verbundabdichtungen
bei Fugenrevision/ Silikonfugen auf den fertig in die Verbundabdichtung eingebetteten Dichtbändern verklebt, vor Klebemörtelauftrag.

- 8 m² Wandfliesen und Bodenbefliesung
Verband Wandfliesen: wilder Verband
Verband Bodenfliesen: wilder Verband
inkl  Ansetzen von Flexmörtel im Dünnbettverfahren, inkl  aller notwendiger Löcher im Fliesenbelag zur Durchfühurng von Installationen, Größe:  25-70mm
inkl.Verfugen mit zementären,variablenFlexfugenmörtel,
Farbton Wandflächen: silber -grau
Farbton Bodenflächen: zement -grau
Fugenmörtel entspricht CG2 WA gemäß DIN EN 13888

- 2 m Abschlussprofil horizontal/ vertikal aus gebürstetem Edelstahl für Innen und Außenecken zum bündigen Einbau mit Wandbelag aus Fliesen
an oberen Abschluss,
seitlichen Abschluss ,
sowie an Außenkanten
inkl Anzahl benötigter Winckelverbinder und Abdeckverschlüsse.

- 1,2 m² Putzausbrüche/ Fehlstellen/ Schlitze mittels Kalk-Zement-als Unter- und Oberputz , wasserabweisend, auf geeigneten vorbereiteten Untergrund
ca. 10 -15mm dick auftragen, eben u. fluchtrecht verzogen,  nach dem Ansteifen nachgeschabt,
und geglättet/ gefilzt.

- 10 m² Tiefengrund, Speer/ Isolier- ggf. Haftgrund
an Wand und Deckenflächen auftragen.

-10 m² Wand,- und Deckenspachtel feuchtraumgeeignet und vollflächig 2 lagig aufbringen, einschl. Schleifarbeiten.
Schichtdicke pro Auftrag: max 2 mm
Oberflächenqualität: Q2 ,geglättet
Wandhöhen:  bis 2,60 m ab OKFFB
Das Schleifgut ist abzusaugen und zu entsorgen.

-10 m² Tiefengrund an verspachtelten Wand und Deckenflächen auftragen.

-10m² Zwischenanstrich  und  Schlussanstrich
von Wand und Deckenflächen mit emissionsarm, lösemittel- und weichmacherfrei, TÜV o. AgBB schadstoffgeprüft, mit langer Offenzeit,
sehr gut deckend, mit hervorragendem Oberflächenbild, hoch wasserdampfdiffusionsfähig,
Nassabriebbeständigkeit: Klasse 2
Glanzgrad: stumpfmatt
Standardfarbton: weiß

-14 m Versiegelung aller Rand-, Anschluss- und Bewegungsfugen sowie Einrichtungsgegenstände,
mit Silikon / Acryl-Dichtstoffen.

- Sanitärobjekten, liefern und montieren wie folgt:
-Badheizkörper aus senkrechten und waagerechten Stahlrohrprofilen, grundiert und einbrennlackiert, weiß
einschließlich Konsolen und Haltern,
Blind- und Entlüftungsstopfen,
Ventilhahnblock und Fühlerelement
Dimension: bis 450 x 1200 mm
-Hänge-WC mit Betätigungsplatte inkl. Vorwand- installation und WC-Sitz mit Deckel (weiß, ohne Absenkautomatik), Betätigungsplatte, chrom, Schallschutzset
-Waschtisch inkl. Vorwandinstallation inkl. Standventil, Eckventil, Röhrensifon, Schallschutzset
und 2 Eckventilen
-Einhandmischer für Waschtisch / Handwaschbecken
-Toilettenpapierhalter.

Elektroneuinstallation der Räumlichkeit
inkl. Anlieferung Material sowie Entsorgung der angefallenen Restmülls aus Schutt u. Verpackungen u.ä.
zzgl.:
-neuer Anschlussleitung für einen Durchlauferhitzer (ggf. Versetzen der Leitung an einen abweichenden Ort innerhalb der Räumlichkeit
-neuer Anschlussleitung für einen Niederdruckspeicher
( Untertischgerät )
sowie Beleuchtung wie folgt:
zusätzliches Gäste -WC elektroseitig neu installieren:
1 Kontrollausschalter uP
1 Decken- oder Wandauslass,
1 Einfachsteckdose


Produktvorgaben siehe
""Liste zu verbauender Fabrikate/ Produkte""","2000",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRcqXgAA","ALT-GWS.LV23-20.01.2-Ge7L","GWS.LV23-20.01.2","[ALT 146.147 EUR] GWS.LV23-20.01.2","Zuleitungsverlängerung vorh. Zuleitungen der alten UV
zur neuen Unterverteilung i.d. Wohneinheit, bis 10 m
inkl erf. Durchbrüche/ Kernbohrungen
in Leerrohr/ Installationskanal oder Kabelträger durch Kamin od. Revisionsschacht sowie im Keller in vorh. Kabelkanäle o-ä.
sonst mit Schellenverbindung durchgängig fachgerecht verlegen .","146,147","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRdKXgAA","ALT-GWS.LV23-20.01.4-Ge7L","GWS.LV23-20.01.4","[ALT 50.1471 EUR] GWS.LV23-20.01.4","Zwischen vorh. Zählerschrank im Keller und der UV
je weitere Etage
Leistungserbringung wie Vorposition!","50,1471","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ-bXgAA","ALT-GWS.LV23-09.03.1-Ge7L","GWS.LV23-09.03.1","[ALT 1.8686 EUR] GWS.LV23-09.03.1","Grundierung von Wand,- und Deckenflächen sowie Leibungen und Stützen zur Verfestigung der Oberflächen
und Einschränkung der Saugfähigkeit.

Fabrikat: Knauf Tiefengrund
od. gleichw.
angeb. Fabrikat:` ''","1,8686","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSOAXgAA","ALT-GWS.LV23-21.02.01.17-Ge7L","GWS.LV23-21.02.01.17","[ALT 95.7047 EUR] GWS.LV23-21.02.01.17","Duschtasse Duschplan
Abmessungen:
800 mm x 1000 mm,
Höhe: 65mm","95,7047","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScJWWIsAA","ALT-GWS.LV23-07.01.26-GGSc","GWS.LV23-07.01.26","[ALT 12 EUR] GWS.LV23-07.01.26","Zuvor behandelten Massivholzboden grundieren und zweimal versiegeln.

Grundanstrich:
Fondosil 1903
oder gleichw.
angeb. Fabrikat:

''


Zwischenanstrich:
2K-Aqua Durakett 2394.
oder gleichw.
angeb. Fabrikat:

''


Schlussanstrich:
2K-Aqua Durakett 2394
oder gleichw.
angeb. Fabrikat:

''


matt, wasserbasiert, mechanisch und chemisch hoch belastbar, sehr lichtbeständig, entspricht EN 71-3 Sicherheit von Spielzeug, geprüft gemäß AgBB-Schema, geeignet bei indirektem Lebensmittelkontakt gemäß Prüfnachweis

Standardfarbton: farblos

Hersteller/ Fabrikat:
Brillux","12",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRAtXgAA","ALT-GWS.LV23-09.03.10-Ge7L","GWS.LV23-09.03.10","[ALT 4.4094 EUR] GWS.LV23-09.03.10","Untergrund auf Eignung, Trag- und Haftfähigkeit prüfen.
Leibungsspachtell, innen vollflächig aufbringen, einschl. Schleifarbeiten.
Schichtdicke: max 5 mm
Oberflächenqualität: Q2 ,geglättet
Leibungstiefe: bis 20 cm
Das Schleifgut ist abzusaugen und zu entsorgen.

Fabrikat: Brillux
Mineral-Handspachtel ELF 1886.
od. gleichw.
angeb. Fabrikat: ''","4,4094","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPWZXgAA","ALT-GWS.LV23-01.01.15-Ge7L","GWS.LV23-01.01.15","[ALT 21.8266 EUR] GWS.LV23-01.01.15","Rückbau vorhandener ( ggf. auch mehrlagiger ) Bodenfliesen in Unterschiedlichen Abmessungen und Stärken im Dickbett/ Dünnbett inkl.
Rückbau von Sockelfliesen bis auf den tragfähigen Untergrund
sowie Abtransport des Bauschutts.
Entsorgung nach AVV Schlüssel.

Untergund: Stb/ Estrich

Transportwege des Schutts bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","21,8266","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRweXgAA","ALT-GWS.LV23-20.03.1-Ge7L","GWS.LV23-20.03.1","[ALT 48.4848 EUR] GWS.LV23-20.03.1","Arbeiten, welche nicht in den Positionen erfasst sind und gegen Nachweis zur Ausführung kommen
einschl. aller Nebenkosten, wie.z.B. Auslösung, Fahr- und Wegegeld, Unternehmerzuschlag etc.

Ausführung nur nach Genehmigung der Bauleitung/ des AG
Nachweise sind innerhalb von drei Tagen nach durchgeführter Leistung unaufgefordert dem AG im Original zur Verfügung zu stellen.","48,4848","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRLMXgAA","ALT-GWS.LV23-09.04.11-Ge7L","GWS.LV23-09.04.11","[ALT 4.033 EUR] GWS.LV23-09.04.11","Untergrundvorbehandlung: Untergrund auf Eignung, Trag- und Haftfähigkeit prüfen. Fläche säubern.
Alle Flächen und Leibungen
Grundanstrich mit Tiefgrund
Spachtelung zweimal mit Mineral-Handspachtel 
Grundierung der gespachtelten Fläche

Fabrikat: Brillux
Grundierung Tiefgrund ELF 595.
Spachtelung Briplast Mineral-Handspachtel ELF 1886.
Grundierung Spachtelfl. Tiefgrund ELF 595.

od. gleichw.
angeb. Fabrikat: ''","4,033","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRXAXgAA","ALT-GWS.LV23-11.02.10-Ge7L","GWS.LV23-11.02.10","[ALT 159.6574 EUR] GWS.LV23-11.02.10","Angaben über Raum- und Flächenaufteilung:
3 Zimmer Wohneinheit bis 65m² inkl Küche, Diele, Bad
Balkon/ Loggia","159,6574","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ6VXgAA","ALT-GWS.LV23-09.01.9-Ge7L","GWS.LV23-09.01.9","[ALT 9.2759 EUR] GWS.LV23-09.01.9","Mit Schimmelpilz befallene Flächen unter Beachtung der gesetzlichen Bestimmungen durch geeignetes Verfahren nass reinigen. Die getrockneten Flächen mit Universal-Desinfektionsmittel,  wasserverdünnt, desinfizierend behandeln.","9,2759","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPxmXgAA","ALT-GWS.LV23-04.01.11-Ge7L","GWS.LV23-04.01.11","[ALT 35.8866 EUR] GWS.LV23-04.01.11","Anlegen von Türöffnungen für 1 flg Türen in Trockenbauwänden.

Öffnungsbreite: &gt; 1010mm
Türöffnung,mit Sturzprofil, 
Produkt Knauf od. gleichw.,
seitlich raumhoch verstärken,
mit Metallständerprofilen UA  50/75/100,
einschl. Boden- und Deckenanschluss mit Türpfostensteckwinkel, befestigen mit Winkeln,
Dübeln und Schrauben.","35,8866","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRlIXgAA","ALT-GWS.LV23-20.01.7-Ge7L","GWS.LV23-20.01.7","[ALT 58.1818 EUR] GWS.LV23-20.01.7","","58,1818","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSaaXgAA","ALT-GWS.LV23-21.02.03.2-Ge7L","GWS.LV23-21.02.03.2","[ALT 628.9166 EUR] GWS.LV23-21.02.03.2","Lieferung und Montage einer Duschabtrennung:
Zum Einbau in einer Nische und zur Kombination verschlussseitig mit  Seitenwand / 
opt. Seitenwand verkürzt auf Badewanne. 
Teilgerahmte Tür mit zwei Glasflügeln, 
im Wandgelenkprofil 90° nach innen u. außen schwenkbar, im Beschlagsgelenk 180° nach außen schwenkbar. 
Mit Zugstab. 
Verglasung mit 5 mm ESG nach EN 12150.
Profile aus hochwertigem eloxiertem Aluminium, 
Griffe und Gelenke aus hochwertigem Metall. 
Bei Oberfläche Silber Mattglanz, Griffe, Gelenke und Anschlüsse für Zugstab und Bodenschwelle in edlem Chrom. 
Verstellmöglichkeit je Wandprofil 25 mm. 
Profilgelenk mit Hebe-Senk-Mechanismus. 
Durchgehende Magnetleisten und Dichtprofile, waagerechte Dichtleiste mit Wasserabpralleffekt. 
Mit Bodenschwelle (Höhe 6 mm), 
oder ohne Bodenschwelle (bodenfrei) installierbar, 
je nach örtlicher Anforderung
Spritzwasserschutzprüfung nach DIN EN 14428 


Fabrikat Kermi LIGA 
Typenbezeichnung LI 2S
Ausführung Anschlag: rechts / links 
Breite: bis 1000 mm 
Höhe: 2000 mm","628,9166","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQjWXgAA","ALT-GWS.LV23-08.02.1-Ge7L","GWS.LV23-08.02.1","[ALT 25.9359 EUR] GWS.LV23-08.02.1","Kleine Beschlagsteile (wie Schließbleche) oder
große Beschlagsteile (wie Eckbandlager, Scheren, Axerarme, Fenster- oder Türheber) an Fenstern oder
Balkontüren ausbauen und an anderer Stelle versetzt wieder einbauen.","25,9359","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ8AXgAA","ALT-GWS.LV23-09.02.1-Ge7L","GWS.LV23-09.02.1","[ALT 33.2722 EUR] GWS.LV23-09.02.1","Risse in vorh. Putzoberfläche teilflächig/ vollflächig schließen.

Hierzu Risse V-formig weiten, mit Gewebearmierung überspannen und mit Spachtelmasse verfüllen
sowie an die vorhandene Oberflächenstruktur angleichen.

Anzunehmende Flächen: &lt; 5 m
Fugenbreiten: 5-ca. 10 mm","33,2722","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSRTXgAA","ALT-GWS.LV23-21.02.01.30-Ge7L","GWS.LV23-21.02.01.30","[ALT 109.3768 EUR] GWS.LV23-21.02.01.30","Brausebatterie liefern und montieren.

Produktvorgabe siehe
""Liste zu verbauender Fabrikate""","109,3768","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRA8XgAA","ALT-GWS.LV23-09.03.11-Ge7L","GWS.LV23-09.03.11","[ALT 5.9151 EUR] GWS.LV23-09.03.11","Untergrund auf Eignung, Trag- und Haftfähigkeit prüfen.
Leibungsspachtell, innen vollflächig aufbringen, einschl. Schleifarbeiten.
Schichtdicke: max 5 mm
Oberflächenqualität: Q3 ,geglättet
Leibungstiefe: bis 20 cm
Das Schleifgut ist abzusaugen und zu entsorgen.

Fabrikat: Brillux
Mineral-Handspachtel ELF 1886.
od. gleichw.
angeb. Fabrikat: ''","5,9151","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScJU4IsAA","ALT-GWS.LV23-07.01.21-GGSc","GWS.LV23-07.01.21","[ALT 12.9167 EUR] GWS.LV23-07.01.21","U förmiges Abschlussprofil aus eloxiertem Aluminium
zur Erstellung eines stufenlosen Überganges von elastischen Bodenbelägen auf niedrigere angrenzende Beläge

Material:
Alu chrom gebürstet eloxiert

liefern und unter Beachtung der Herstellerangaben
fachgerecht einbauen.

Hersteller/ Fabrikat:
Schlüter
oder gleichw.
angeb. Fabrikat:

''","12,9167",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRBvXgAA","ALT-GWS.LV23-09.04.1-Ge7L","GWS.LV23-09.04.1","[ALT 4.4363 EUR] GWS.LV23-09.04.1","Tapezierung Raufaser auf Wand,- und Deckenflächen, Stützen sowie Leibungen.
Raufaser auf Stoß nahtlos und faltenfrei mit Spezialkleister verkleben einschließlich Lieferung
und Abfuhr von überschüssigem Material.

Fabrikat:Raufaser Brillux Nr. 52
od. gleichw.
angeb. Fabrikat: ''","4,4363","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSZkXgAA","ALT-GWS.LV23-21.02.02.24-Ge7L","GWS.LV23-21.02.02.24","[ALT 183.2061 EUR] GWS.LV23-21.02.02.24","Brausekombination, Wanne liefern und montieren.

Serie: Ideal Standard
Hersteller: Ideal Standard
Ceratherm T50 Brausekombination
Farbe: AA - Chrom
Technologie: Firmaflow
Produkttyp: Armaturenkombination
Montage: Wand, Aufputz
Funktionsweise: Thermostatisch
Zulassungen: DIN EN 200¦DIN EN 1111¦DIN
4109 Gruppe 1
Betriebsdruck (bar): 3
Durchfluß (Liter): 12
Gewicht (kg): 2,93
Material: Messing
Breite (mm): 325
Tiefe/Ausladung (mm): 99
Verpackungsbestandteil: Handbrause+Armatur+Brausestange
Artikel-Nr.: A7218AA","183,2061","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRADXgAA","ALT-GWS.LV23-09.03.8-Ge7L","GWS.LV23-09.03.8","[ALT 7.3535 EUR] GWS.LV23-09.03.8","Untergrund auf Eignung, Trag- und Haftfähigkeit prüfen.
Deckenspachtel, innen vollflächig aufbringen, einschl. Schleifarbeiten.
Schichtdicke: max 5 mm
Oberflächenqualität: Q3 ,geglättet
Deckenhöhen:  bis 2,60 m ab OKFFB
Das Schleifgut ist abzusaugen und zu entsorgen.

Fabrikat: Brillux
Mineral-Handspachtel ELF 1886.
od. gleichw.
angeb. Fabrikat: ''","7,3535","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LR2LXgAA","ALT-GWS.LV23-21.01.01.21-Ge7L","GWS.LV23-21.01.01.21","[ALT 581.9483 EUR] GWS.LV23-21.01.01.21","Verlegung der Kombitherme an einen abweichenden Montageort innerhalb der Wohneinheit einschließlich der erforderlichen Kalt- und Warmwasserleitungen sowie des Gasanschlusses und Anschlussstock
inkl. Mitteilung an den zuständigen Schornsteinfeger, dass eine Abnahme der Therme erfolgen muss.","581,9483","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQaWXgAA","ALT-GWS.LV23-07.01.11-Ge7L","GWS.LV23-07.01.11","[ALT 3.1496 EUR] GWS.LV23-07.01.11","Viertelstab als Abdeckleiste / Abschlussleiste ,
liefern und montieren.

Profil (Form):Viertelstab
Material: Kiefer
Oberfläche:lackiert
Farbe:weiß
Länge:2300mm
Breite:14mm
Höhe:14mm
Befestigung:kleben

Inkl. aller benötigter Innen- und Außenecken/ Abschlussprofile sowie Befestigungsmaterial.","3,1496","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPigXgAA","ALT-GWS.LV23-01.01.30-Ge7L","GWS.LV23-01.01.30","[ALT 15.1574 EUR] GWS.LV23-01.01.30","Hanbetriebener Ausbau von Fensterbänken im Innenbereich , bestehend aus  unterschiedlichen Materialien ( wie z.B. Holz. Natrustein, Kunststoff, etc..)
 einschl. deren Entsorgung.
Längen Fensterbank: bis 1,5 m","15,1574","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ1XXgAA","ALT-GWS.LV23-08.05.3-Ge7L","GWS.LV23-08.05.3","[ALT 63.324 EUR] GWS.LV23-08.05.3","Floatglasscheibe bis 4 mm
Dimension: bis  1 m²","63,324","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRKSXgAA","ALT-GWS.LV23-09.04.7-Ge7L","GWS.LV23-09.04.7","[ALT 6.9367 EUR] GWS.LV23-09.04.7","Losen und abblätternden Altanstrich an Aussenflächen abkratzen oder durch abbeizen entfernen.
Schäden ausspachteln und nachgrundieren.

Farbe: Weiß od. nach Angabe AG
wasserverdünnbar
für außen
wetterbeständig
mikroporös
Wasser abweisend
besonders wasserdampfdiffusionsfähig
leicht verarbeitbar

Fabrikat: Brillux
Silicon Grundierfarbe 917

od. gleichw.
angeb. Fabrikat: ''","6,9367","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQzMXgAA","ALT-GWS.LV23-08.04.9-Ge7L","GWS.LV23-08.04.9","[ALT 24.2518 EUR] GWS.LV23-08.04.9","Zulage zu Pos 08.04.1
Lieferung und Montage Lüftungsgitter,
zweiteilig, aus Kunststoff, weiß 
mit Befestigungsmaterial
zzgl. Herstellung des
Türauschnittes: 433 mm x 77 mm

angeb. Fabrikat:` ''","24,2518","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRYJXgAA","ALT-GWS.LV23-11.02.14-Ge7L","GWS.LV23-11.02.14","[ALT 208.8346 EUR] GWS.LV23-11.02.14","Angaben über Raum- und Flächenaufteilung:
4 Zimmer Wohneinheit bis 100m² inkl Küche, Diele, Bad
Balkon/ Loggia","208,8346","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQZeXgAA","ALT-GWS.LV23-07.01.8-Ge7L","GWS.LV23-07.01.8","[ALT 24.8232 EUR] GWS.LV23-07.01.8","Ausgleichendes und trittschallreduzierendes Unterbodensystem aus hochwertigen MDF-Material hergestellt und besteht aus einer Unterplatte (3 mm) und eine Oberplatte (4 mm).
Erst mit dem Verpressen der Platten beginnt die feste Verklebungfür zur Aufnahme späterer Designböden, CV-Beläge, Linoleum, Kork und Teppichboden.

Stärke / Toleranz: 7mm
FormatToleranz:  600 x 1200mm
Rohstoff-Kombinationen MDF, ausgestattet mit
einem interaktiven Klebstoff
Rohdichte : 770kg/ m³
Farbe : Naturel
Brandklasse DIN 4102 : B2

Hersteller/ Fabrikat:
Uniflloor GmbH
oder gleichw.
angeb. Fabrikat:

''","24,8232","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQk3XgAA","ALT-GWS.LV23-08.02.7-Ge7L","GWS.LV23-08.02.7","[ALT 27.6201 EUR] GWS.LV23-08.02.7","Beschädigten Fenster- oder Balkontürgriff ausbauen und durch neu gelieferten ersetzen. Form und Ausführung als einfache, Halb-, Voll- oder Formolive, wie vorhanden
(ggf. mit Muschel).","27,6201","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPlGXgAA","ALT-GWS.LV23-02.01.6-Ge7L","GWS.LV23-02.01.6","[ALT 98.201 EUR] GWS.LV23-02.01.6","Öffnungen für Türen und Fenster anlegen,
beim aufmauern einschl. Herstellen der Leibungen.

Leibung; ohne Anschlag
Material: wie Hauptposition MW
Wandstärke: bis 24cm
Öffnungsgröße: &lt; 2,5 m²
inkl. Lieferung und Montage eines Flachsturzes         ( KS Schale mit bewehrter Betonfüllung ) in entsprechend notwnediger Dimension zur Überdeckung einer Öffnungn in vorh. oder neu zu erstellenden Mauerwerks","98,201","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
